TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country,SalesTotal,SatuanRp,is_outlier,Day,Month,DayOfMonth
552883,2019-05-12,22294,Heart Filigree Dove Small,11.34,288,14646.0,Netherlands,3265.92,"Rp 72,664,760",1,Sunday,5,12
552883,2019-05-12,22326,Round Snack Boxes Set Of4 Woodland,12.86,240,14646.0,Netherlands,3086.3999999999996,"Rp 68,670,548",1,Sunday,5,12
552883,2019-05-12,21212,Pack Of 72 Retrospot Cake Cases,10.68,1200,14646.0,Netherlands,12816.0,"Rp 285,148,310",1,Sunday,5,12
552883,2019-05-12,35961,Folkart Zinc Heart Christmas Dec,10.99,288,14646.0,Netherlands,3165.12,"Rp 70,422,021",1,Sunday,5,12
552883,2019-05-12,22297,Heart Ivory Trellis Small,11.34,288,14646.0,Netherlands,3265.92,"Rp 72,664,760",1,Sunday,5,12
552883,2019-05-12,22151,Place Setting White Heart,10.62,432,14646.0,Netherlands,4587.839999999999,"Rp 102,076,687",1,Sunday,5,12
552883,2019-05-12,22629,Spaceboy Lunch Box,11.94,320,14646.0,Netherlands,3820.7999999999997,"Rp 85,010,508",1,Sunday,5,12
552904,2019-05-12,71477,Coloured Glass Star T-Light Holder,13.07,428,16013.0,United Kingdom,5593.96,"Rp 124,462,254",1,Sunday,5,12
552953,2019-05-12,84568,Girls Alphabet Iron On Patches,10.47,288,16745.0,United Kingdom,3015.36,"Rp 67,089,951",1,Sunday,5,12
552957,2019-05-12,21889,Wooden Box Of Dominoes,11.53,288,17404.0,Sweden,3320.64,"Rp 73,882,248",1,Sunday,5,12
552957,2019-05-12,84077,World War 2 Gliders Asstd Designs,10.55,576,17404.0,Sweden,6076.8,"Rp 135,205,154",1,Sunday,5,12
552957,2019-05-12,22489,Pack Of 12 Traditional Crayons,10.68,432,17404.0,Sweden,4613.76,"Rp 102,653,392",1,Sunday,5,12
552957,2019-05-12,22492,Mini Paint Set Vintage,10.92,576,17404.0,Sweden,6289.92,"Rp 139,946,946",1,Sunday,5,12
552970,2019-05-12,84947,Antique Silver Tea Glass Engraved,11.34,360,17388.0,United Kingdom,4082.4,"Rp 90,830,951",1,Sunday,5,12
552978,2019-05-12,15036,Assorted Colours Silk Fan,10.92,600,12590.0,Germany,6552.0,"Rp 145,778,069",1,Sunday,5,12
552833,2019-05-11,23167,Small Ceramic Top Storage Jar,10.96,1350,18133.0,United Kingdom,14796.000000000002,"Rp 329,202,122",1,Saturday,5,11
552563,2019-05-10,84077,World War 2 Gliders Asstd Designs,10.47,288,17597.0,United Kingdom,3015.36,"Rp 67,089,951",1,Friday,5,10
C552568,2019-05-10,84077,World War 2 Gliders Asstd Designs,10.47,-960,12901.0,United Kingdom,-10051.2,"Rp -223,633,169",1,Friday,5,10
552279,2019-05-08,16014,Small Chinese Style Scissor,10.58,600,15117.0,United Kingdom,6348.0,"Rp 141,239,191",1,Wednesday,5,8
552172,2019-05-06,16014,Small Chinese Style Scissor,10.58,2000,16308.0,United Kingdom,21160.0,"Rp 470,797,304",1,Monday,5,6
552181,2019-05-06,22659,Lunch Box I Love London,11.94,320,17381.0,United Kingdom,3820.7999999999997,"Rp 85,010,508",1,Monday,5,6
551881,2019-05-05,22151,Place Setting White Heart,10.62,432,13784.0,United Kingdom,4587.839999999999,"Rp 102,076,687",1,Sunday,5,5
551951,2019-05-05,15034,Paper Pocket Traveling Fan,10.39,300,18094.0,United Kingdom,3117.0,"Rp 69,351,380",1,Sunday,5,5
551951,2019-05-05,15039,Sandalwood Fan,10.79,300,18094.0,United Kingdom,3236.9999999999995,"Rp 72,021,308",1,Sunday,5,5
551951,2019-05-05,15036,Assorted Colours Silk Fan,10.99,600,18094.0,United Kingdom,6594.0,"Rp 146,712,544",1,Sunday,5,5
551955,2019-05-05,84945,Multi Colour Silver T-Light Holder,10.99,384,13199.0,United Kingdom,4220.16,"Rp 93,896,028",1,Sunday,5,5
552026,2019-05-05,21981,Pack Of 12 Woodland Tissues,10.51,432,17940.0,United Kingdom,4540.32,"Rp 101,019,396",1,Sunday,5,5
551736,2019-05-04,37370,Retro Coffee Mugs Assorted,11.34,504,17443.0,Canada,5715.36,"Rp 127,163,331",1,Saturday,5,4
551747,2019-05-04,22610,Pens Assorted Funny Face,10.47,288,14298.0,United Kingdom,3015.36,"Rp 67,089,951",1,Saturday,5,4
551747,2019-05-04,22609,Pens Assorted Spaceball,10.47,288,14298.0,United Kingdom,3015.36,"Rp 67,089,951",1,Saturday,5,4
551747,2019-05-04,22608,Pens Assorted Funky Jeweled,10.47,288,14298.0,United Kingdom,3015.36,"Rp 67,089,951",1,Saturday,5,4
551747,2019-05-04,21884,Cakes And Bows Gift Tape,10.44,288,14298.0,United Kingdom,3006.72,"Rp 66,897,716",1,Saturday,5,4
551747,2019-05-04,21881,Cute Cats Tape,10.44,288,14298.0,United Kingdom,3006.72,"Rp 66,897,716",1,Saturday,5,4
551819,2019-05-04,84077,World War 2 Gliders Asstd Designs,10.47,288,14739.0,United Kingdom,3015.36,"Rp 67,089,951",1,Saturday,5,4
551563,2019-05-03,21137,Black Record Cover Frame,13.72,240,16210.0,United Kingdom,3292.8,"Rp 73,262,824",1,Friday,5,3
551595,2019-05-03,21498,Red Retrospot Wrap,10.6,600,12891.0,United Kingdom,6360.0,"Rp 141,506,184",1,Friday,5,3
551191,2019-04-27,22084,Paper Chain Kit Empire,12.86,320,16698.0,United Kingdom,4115.2,"Rp 91,560,731",1,Saturday,4,27
551291,2019-04-27,84692,Box Of 24 Cocktail Parasols,10.58,400,14298.0,United Kingdom,4232.0,"Rp 94,159,461",1,Saturday,4,27
551291,2019-04-27,16015,Medium Chinese Style Scissor,10.62,273,14298.0,United Kingdom,2899.2599999999998,"Rp 64,506,795",1,Saturday,4,27
551314,2019-04-27,21915,Red Harmonica In Box,11.34,280,16333.0,United Kingdom,3175.2,"Rp 70,646,295",1,Saturday,4,27
551314,2019-04-27,22440,Balloon Water Bomb Pack Of 35,10.62,1200,16333.0,United Kingdom,12743.999999999998,"Rp 283,546,354",1,Saturday,4,27
551314,2019-04-27,84077,World War 2 Gliders Asstd Designs,10.47,1152,16333.0,United Kingdom,12061.44,"Rp 268,359,803",1,Saturday,4,27
551259,2019-04-27,22423,Regency Cakestand 3 Tier,21.47,150,17949.0,United Kingdom,3220.5,"Rp 71,654,193",1,Saturday,4,27
551062,2019-04-26,15036,Assorted Colours Silk Fan,10.99,600,18092.0,United Kingdom,6594.0,"Rp 146,712,544",1,Friday,4,26
551133,2019-04-26,22998,Travel Card Wallet Keep Calm,10.62,480,16656.0,United Kingdom,5097.599999999999,"Rp 113,418,541",1,Friday,4,26
551148,2019-04-26,22151,Place Setting White Heart,10.68,312,15939.0,United Kingdom,3332.16,"Rp 74,138,561",1,Friday,4,26
551162,2019-04-26,84077,World War 2 Gliders Asstd Designs,10.47,1200,12901.0,United Kingdom,12564.0,"Rp 279,541,462",1,Friday,4,26
551166,2019-04-26,21556,Ceramic Strawberry Money Box,12.56,408,17857.0,United Kingdom,5124.4800000000005,"Rp 114,016,605",1,Friday,4,26
550917,2019-04-21,21703,Bag 125g Swirly Marbles,10.68,480,17381.0,United Kingdom,5126.4,"Rp 114,059,324",1,Sunday,4,21
550917,2019-04-21,84077,World War 2 Gliders Asstd Designs,10.47,1008,17381.0,United Kingdom,10553.76,"Rp 234,814,828",1,Sunday,4,21
550940,2019-04-21,22567,20 Dolly Pegs Retrospot,11.53,492,18008.0,United Kingdom,5672.759999999999,"Rp 126,215,506",1,Sunday,4,21
550667,2019-04-20,84992,72 Sweetheart Fairy Cake Cases,10.66,480,13027.0,United Kingdom,5116.8,"Rp 113,845,730",1,Saturday,4,20
550667,2019-04-20,84991,60 Teatime Fairy Cake Cases,10.66,960,13027.0,United Kingdom,10233.6,"Rp 227,691,460",1,Saturday,4,20
550667,2019-04-20,21977,Pack Of 60 Pink Paisley Cake Cases,10.66,960,13027.0,United Kingdom,10233.6,"Rp 227,691,460",1,Saturday,4,20
550667,2019-04-20,21975,Pack Of 60 Dinosaur Cake Cases,10.66,720,13027.0,United Kingdom,7675.2,"Rp 170,768,595",1,Saturday,4,20
550667,2019-04-20,21213,Pack Of 72 Skull Cake Cases,10.66,960,13027.0,United Kingdom,10233.6,"Rp 227,691,460",1,Saturday,4,20
550667,2019-04-20,21212,Pack Of 72 Retrospot Cake Cases,10.66,960,13027.0,United Kingdom,10233.6,"Rp 227,691,460",1,Saturday,4,20
550710,2019-04-20,22479,Daisy Garden Marker,11.77,360,17450.0,United Kingdom,4237.2,"Rp 94,275,158",1,Saturday,4,20
550710,2019-04-20,22478,Birdhouse Garden Marker,11.77,360,17450.0,United Kingdom,4237.2,"Rp 94,275,158",1,Saturday,4,20
550710,2019-04-20,22477,Watering Can Garden Marker,11.77,360,17450.0,United Kingdom,4237.2,"Rp 94,275,158",1,Saturday,4,20
550608,2019-04-19,22970,London Bus Coffee Mug,12.4,462,12901.0,United Kingdom,5728.8,"Rp 127,462,363",1,Friday,4,19
550625,2019-04-19,22893,Mini Cake Stand T-Light Holder,10.62,288,12619.0,Germany,3058.56,"Rp 68,051,125",1,Friday,4,19
550344,2019-04-18,84077,World War 2 Gliders Asstd Designs,10.47,576,12754.0,Japan,6030.72,"Rp 134,179,902",1,Thursday,4,18
550344,2019-04-18,22492,Mini Paint Set Vintage,10.81,576,12754.0,Japan,6226.56,"Rp 138,537,224",1,Thursday,4,18
550344,2019-04-18,22546,Mini Jigsaw Purdey,10.62,480,12754.0,Japan,5097.599999999999,"Rp 113,418,541",1,Thursday,4,18
550344,2019-04-18,22544,Mini Jigsaw Spaceboy,10.62,480,12754.0,Japan,5097.599999999999,"Rp 113,418,541",1,Thursday,4,18
550344,2019-04-18,22543,Mini Jigsaw Bake A Cake,10.62,480,12754.0,Japan,5097.599999999999,"Rp 113,418,541",1,Thursday,4,18
550344,2019-04-18,22540,Mini Jigsaw Circus Parade,10.62,480,12754.0,Japan,5097.599999999999,"Rp 113,418,541",1,Thursday,4,18
550344,2019-04-18,22536,Magic Drawing Slate Purdey,10.62,576,12754.0,Japan,6117.12,"Rp 136,102,250",1,Thursday,4,18
550344,2019-04-18,22534,Magic Drawing Slate Spaceboy,10.62,576,12754.0,Japan,6117.12,"Rp 136,102,250",1,Thursday,4,18
550344,2019-04-18,22533,Magic Drawing Slate Bake A Cake,10.62,576,12754.0,Japan,6117.12,"Rp 136,102,250",1,Thursday,4,18
550344,2019-04-18,22531,Magic Drawing Slate Circus Parade,10.62,576,12754.0,Japan,6117.12,"Rp 136,102,250",1,Thursday,4,18
550344,2019-04-18,22561,Wooden School Colouring Set,11.74,288,12754.0,Japan,3381.12,"Rp 75,227,891",1,Thursday,4,18
550344,2019-04-18,22489,Pack Of 12 Traditional Crayons,10.62,576,12754.0,Japan,6117.12,"Rp 136,102,250",1,Thursday,4,18
550361,2019-04-18,21829,Dinosaur Keyrings Assorted,10.43,432,13082.0,United Kingdom,4505.76,"Rp 100,250,457",1,Thursday,4,18
550461,2019-04-18,85123A,Cream Hanging Heart T-Light Holder,12.71,1930,15749.0,United Kingdom,24530.300000000003,"Rp 545,784,457",1,Thursday,4,18
550461,2019-04-18,47556B,Tea Time Tea Towels,12.4,1300,15749.0,United Kingdom,16120.0,"Rp 358,660,328",1,Thursday,4,18
550461,2019-04-18,48185,Doormat Fairy Cake,16.76,670,15749.0,United Kingdom,11229.2,"Rp 249,842,962",1,Thursday,4,18
550461,2019-04-18,21175,Gin And Tonic Diet Metal Sign,11.98,2000,15749.0,United Kingdom,23960.0,"Rp 533,095,624",1,Thursday,4,18
550461,2019-04-18,21108,Fairy Cake Flannel Assorted Colour,12.4,3114,15749.0,United Kingdom,38613.6,"Rp 859,129,432",1,Thursday,4,18
C550456,2019-04-18,48185,Doormat Fairy Cake,17.17,-670,15749.0,United Kingdom,-11503.900000000001,"Rp -255,954,873",1,Thursday,4,18
C550456,2019-04-18,47566B,Tea Time Party Bunting,12.86,-1300,15749.0,United Kingdom,-16718.0,"Rp -371,965,469",1,Thursday,4,18
C550456,2019-04-18,85123A,Cream Hanging Heart T-Light Holder,12.86,-1930,15749.0,United Kingdom,-24819.8,"Rp -552,225,658",1,Thursday,4,18
C550456,2019-04-18,21175,Gin And Tonic Diet Metal Sign,12.15,-2000,15749.0,United Kingdom,-24300.0,"Rp -540,660,420",1,Thursday,4,18
C550456,2019-04-18,21108,Fairy Cake Flannel Assorted Colour,12.4,-3114,15749.0,United Kingdom,-38613.6,"Rp -859,129,432",1,Thursday,4,18
550305,2019-04-17,84568,Girls Alphabet Iron On Patches,10.47,288,17920.0,United Kingdom,3015.36,"Rp 67,089,951",1,Wednesday,4,17
550272,2019-04-15,22998,Travel Card Wallet Keep Calm,10.62,480,18079.0,United Kingdom,5097.599999999999,"Rp 113,418,541",1,Monday,4,15
550272,2019-04-15,22996,Travel Card Wallet Vintage Ticket,10.62,480,18079.0,United Kingdom,5097.599999999999,"Rp 113,418,541",1,Monday,4,15
550272,2019-04-15,84535A,English Rose Notebook A6 Size,10.68,320,18079.0,United Kingdom,3417.6,"Rp 76,039,549",1,Monday,4,15
550122,2019-04-14,22149,Feltcraft 6 Flower Friends,12.15,240,12931.0,United Kingdom,2916.0,"Rp 64,879,250",1,Sunday,4,14
550122,2019-04-14,22197,Popcorn Holder,10.99,600,12931.0,United Kingdom,6594.0,"Rp 146,712,544",1,Sunday,4,14
550135,2019-04-14,84997B,Childrens Cutlery Retrospot Red,13.72,288,15769.0,United Kingdom,3951.36,"Rp 87,915,389",1,Sunday,4,14
549925,2019-04-13,22693,Grow A Flytrap Or Sunflower In Tin,11.34,1056,16333.0,United Kingdom,11975.039999999999,"Rp 266,437,455",1,Saturday,4,13
549926,2019-04-13,21704,Bag 250g Swirly Marbles,10.99,504,16333.0,United Kingdom,5538.96,"Rp 123,238,537",1,Saturday,4,13
549926,2019-04-13,84077,World War 2 Gliders Asstd Designs,10.47,1728,16333.0,United Kingdom,18092.16,"Rp 402,539,705",1,Saturday,4,13
549927,2019-04-13,22970,London Bus Coffee Mug,12.4,252,16684.0,United Kingdom,3124.8,"Rp 69,524,925",1,Saturday,4,13
549927,2019-04-13,15036,Assorted Colours Silk Fan,10.99,600,16684.0,United Kingdom,6594.0,"Rp 146,712,544",1,Saturday,4,13
549927,2019-04-13,16156S,Wrap Pink Fairy Cakes,10.6,400,16684.0,United Kingdom,4240.0,"Rp 94,337,456",1,Saturday,4,13
549927,2019-04-13,21497,Fancy Fonts Birthday Wrap,10.6,300,16684.0,United Kingdom,3180.0,"Rp 70,753,092",1,Saturday,4,13
549927,2019-04-13,21506,Fancy Font Birthday Card,10.62,288,16684.0,United Kingdom,3058.56,"Rp 68,051,125",1,Saturday,4,13
C549968,2019-04-13,22151,Place Setting White Heart,10.62,-432,14064.0,United Kingdom,-4587.839999999999,"Rp -102,076,687",1,Saturday,4,13
549591,2019-04-11,22084,Paper Chain Kit Empire,12.86,330,18080.0,United Kingdom,4243.8,"Rp 94,422,004",1,Thursday,4,11
549412,2019-04-08,84212,"Assorted Flower Colour ""Leis""",10.68,1200,14258.0,United Kingdom,12816.0,"Rp 285,148,310",1,Monday,4,8
549246,2019-04-07,22151,Place Setting White Heart,10.68,300,15939.0,United Kingdom,3204.0,"Rp 71,287,078",1,Sunday,4,7
548910,2019-04-05,21982,Pack Of 12 Suki Tissues,10.45,432,17940.0,United Kingdom,4514.4,"Rp 100,442,691",1,Friday,4,5
548910,2019-04-05,22616,Pack Of 12 London Tissues,10.45,432,17940.0,United Kingdom,4514.4,"Rp 100,442,691",1,Friday,4,5
549027,2019-04-05,22727,Alarm Clock Bakelike Red,13.72,500,17857.0,United Kingdom,6860.0,"Rp 152,630,884",1,Friday,4,5
549027,2019-04-05,22728,Alarm Clock Bakelike Pink,13.72,500,17857.0,United Kingdom,6860.0,"Rp 152,630,884",1,Friday,4,5
549027,2019-04-05,22729,Alarm Clock Bakelike Orange,13.72,300,17857.0,United Kingdom,4116.0,"Rp 91,578,530",1,Friday,4,5
549027,2019-04-05,22726,Alarm Clock Bakelike Green,13.72,300,17857.0,United Kingdom,4116.0,"Rp 91,578,530",1,Friday,4,5
548736,2019-04-04,21439,Basket Of Toadstools,11.34,408,13984.0,United Kingdom,4626.72,"Rp 102,941,744",1,Thursday,4,4
C548731,2019-04-04,22328,Round Snack Boxes Set Of 4 Fruits,12.86,-624,12755.0,Japan,-8024.639999999999,"Rp -178,543,425",1,Thursday,4,4
548704,2019-04-03,84077,World War 2 Gliders Asstd Designs,10.47,576,17381.0,United Kingdom,6030.72,"Rp 134,179,902",1,Wednesday,4,3
548704,2019-04-03,22616,Pack Of 12 London Tissues,10.55,864,17381.0,United Kingdom,9115.2,"Rp 202,807,731",1,Wednesday,4,3
548705,2019-04-03,84598,Boys Alphabet Iron On Patches,10.47,288,17381.0,United Kingdom,3015.36,"Rp 67,089,951",1,Wednesday,4,3
548554,2019-04-01,21287,Scented Velvet Lounge Candle,10.64,288,13694.0,United Kingdom,3064.32,"Rp 68,179,281",1,Monday,4,1
548627,2019-04-01,21915,Red Harmonica In Box,11.34,280,16333.0,United Kingdom,3175.2,"Rp 70,646,295",1,Monday,4,1
548627,2019-04-01,22440,Balloon Water Bomb Pack Of 35,10.62,1200,16333.0,United Kingdom,12743.999999999998,"Rp 283,546,354",1,Monday,4,1
548627,2019-04-01,21891,Traditional Wooden Skipping Rope,11.34,288,16333.0,United Kingdom,3265.92,"Rp 72,664,760",1,Monday,4,1
548627,2019-04-01,84077,World War 2 Gliders Asstd Designs,10.47,1152,16333.0,United Kingdom,12061.44,"Rp 268,359,803",1,Monday,4,1
548633,2019-04-01,22693,Grow A Flytrap Or Sunflower In Tin,11.34,864,16333.0,United Kingdom,9797.76,"Rp 217,994,281",1,Monday,4,1
548635,2019-04-01,84077,World War 2 Gliders Asstd Designs,10.47,1152,16333.0,United Kingdom,12061.44,"Rp 268,359,803",1,Monday,4,1
548635,2019-04-01,21915,Red Harmonica In Box,11.34,280,16333.0,United Kingdom,3175.2,"Rp 70,646,295",1,Monday,4,1
548641,2019-04-01,21749,Large Red Retrospot Windmill,12.15,312,16333.0,United Kingdom,3790.8,"Rp 84,343,026",1,Monday,4,1
548687,2019-04-01,75049L,Large Circular Mirror Mobile,11.12,288,14195.0,United Kingdom,3202.56,"Rp 71,255,038",1,Monday,4,1
548687,2019-04-01,75131,Metal Tube Chime On Bamboo,11.27,392,14195.0,United Kingdom,4417.84,"Rp 98,294,289",1,Monday,4,1
C548577,2019-04-01,21155,Red Retrospot Peg Bag,12.4,-200,13694.0,United Kingdom,-2480.0,"Rp -55,178,512",1,Monday,4,1
548491,2019-03-31,22151,Place Setting White Heart,10.62,864,14064.0,United Kingdom,9175.679999999998,"Rp 204,153,375",1,Sunday,3,31
548323,2019-03-30,84568,Girls Alphabet Iron On Patches,10.47,288,15424.0,United Kingdom,3015.36,"Rp 67,089,951",1,Saturday,3,30
548324,2019-03-30,84568,Girls Alphabet Iron On Patches,10.42,1440,13316.0,United Kingdom,15004.8,"Rp 333,847,797",1,Saturday,3,30
548336,2019-03-30,15036,Assorted Colours Silk Fan,10.92,600,13082.0,United Kingdom,6552.0,"Rp 145,778,069",1,Saturday,3,30
548349,2019-03-30,47469,Assorted Shapes Photo Clip Silver,10.68,288,15812.0,United Kingdom,3075.84,"Rp 68,435,594",1,Saturday,3,30
548359,2019-03-30,15036,Assorted Colours Silk Fan,10.99,600,14828.0,United Kingdom,6594.0,"Rp 146,712,544",1,Saturday,3,30
548371,2019-03-30,21240,Blue Polkadot Cup,10.99,350,17757.0,United Kingdom,3846.5,"Rp 85,582,317",1,Saturday,3,30
548011,2019-03-29,22297,Heart Ivory Trellis Small,11.34,288,14646.0,Netherlands,3265.92,"Rp 72,664,760",1,Friday,3,29
548011,2019-03-29,22629,Spaceboy Lunch Box,11.94,640,14646.0,Netherlands,7641.599999999999,"Rp 170,021,015",1,Friday,3,29
548011,2019-03-29,22630,Dolly Girl Lunch Box,11.94,640,14646.0,Netherlands,7641.599999999999,"Rp 170,021,015",1,Friday,3,29
548171,2019-03-29,17003,Brocade Ring Purse,10.51,720,16422.0,United Kingdom,7567.2,"Rp 168,365,660",1,Friday,3,29
548203,2019-03-29,22197,Popcorn Holder,12.25,637,14203.0,United Kingdom,7803.25,"Rp 173,617,631",1,Friday,3,29
547812,2019-03-25,82484,Wood Black Board Ant White Finish,15.14,300,18102.0,United Kingdom,4542.0,"Rp 101,056,775",1,Monday,3,25
547812,2019-03-25,22507,Memo Board Retrospot Design,14.2,304,18102.0,United Kingdom,4316.8,"Rp 96,046,210",1,Monday,3,25
547812,2019-03-25,22189,Cream Heart Card Holder,12.62,432,18102.0,United Kingdom,5451.839999999999,"Rp 121,300,169",1,Monday,3,25
547812,2019-03-25,21623,Vintage Union Jack Memoboard,16.79,300,18102.0,United Kingdom,5037.0,"Rp 112,070,228",1,Monday,3,25
547706,2019-03-24,22900,Set 2 Tea Towels I Love London,12.63,600,12901.0,United Kingdom,7578.000000000001,"Rp 168,605,953",1,Sunday,3,24
547706,2019-03-24,22659,Lunch Box I Love London,11.94,400,12901.0,United Kingdom,4776.0,"Rp 106,263,134",1,Sunday,3,24
547707,2019-03-24,22659,Lunch Box I Love London,12.25,300,18008.0,United Kingdom,3675.0,"Rp 81,766,545",1,Sunday,3,24
547708,2019-03-24,22479,Daisy Garden Marker,11.77,360,17450.0,United Kingdom,4237.2,"Rp 94,275,158",1,Sunday,3,24
547708,2019-03-24,22478,Birdhouse Garden Marker,11.77,360,17450.0,United Kingdom,4237.2,"Rp 94,275,158",1,Sunday,3,24
547708,2019-03-24,22477,Watering Can Garden Marker,11.77,360,17450.0,United Kingdom,4237.2,"Rp 94,275,158",1,Sunday,3,24
547708,2019-03-24,22458,Cast Iron Hook Garden Fork,13.01,324,17450.0,United Kingdom,4215.24,"Rp 93,786,561",1,Sunday,3,24
547708,2019-03-24,21897,Potting Shed Candle Citronella,13.54,342,17450.0,United Kingdom,4630.679999999999,"Rp 103,029,852",1,Sunday,3,24
547708,2019-03-24,21898,Potting Shed Rose Candle,13.54,378,17450.0,United Kingdom,5118.12,"Rp 113,875,099",1,Sunday,3,24
547708,2019-03-24,21876,Pottering Mug,11.77,432,17450.0,United Kingdom,5084.639999999999,"Rp 113,130,189",1,Sunday,3,24
547708,2019-03-24,21896,Potting Shed Twine,12.71,432,17450.0,United Kingdom,5490.72,"Rp 122,165,226",1,Sunday,3,24
547708,2019-03-24,82551,Laundry 15c Metal Sign,11.99,288,17450.0,United Kingdom,3453.12,"Rp 76,829,848",1,Sunday,3,24
547708,2019-03-24,82552,Washroom Metal Sign,11.99,288,17450.0,United Kingdom,3453.12,"Rp 76,829,848",1,Sunday,3,24
547708,2019-03-24,21259,Victorian Sewing Box Small,16.4,192,17450.0,United Kingdom,3148.7999999999997,"Rp 70,058,911",1,Sunday,3,24
547708,2019-03-24,22459,Cast Iron Hook Garden Trowel,13.01,252,17450.0,United Kingdom,3278.52,"Rp 72,945,103",1,Sunday,3,24
547708,2019-03-24,85066,Cream Sweetheart Mini Chest,23.55,160,17450.0,United Kingdom,3768.0,"Rp 83,835,739",1,Sunday,3,24
547493,2019-03-23,21918,Set 12 Kids Colour Chalk Sticks,10.62,288,12818.0,Austria,3058.56,"Rp 68,051,125",1,Saturday,3,23
547519,2019-03-23,16014,Small Chinese Style Scissor,10.58,1000,16308.0,United Kingdom,10580.0,"Rp 235,398,652",1,Saturday,3,23
547362,2019-03-22,79190B,Retro Plastic Polka Tray,10.58,300,13694.0,United Kingdom,3174.0,"Rp 70,619,596",1,Friday,3,22
547362,2019-03-22,21916,Set 12 Retro White Chalk Sticks,10.62,576,13694.0,United Kingdom,6117.12,"Rp 136,102,250",1,Friday,3,22
547362,2019-03-22,35095B,Red Victorian Fabric Oval Box,10.55,360,13694.0,United Kingdom,3798.0000000000005,"Rp 84,503,221",1,Friday,3,22
547362,2019-03-22,35095A,Blue Victorian Fabric Oval Box,10.55,360,13694.0,United Kingdom,3798.0000000000005,"Rp 84,503,221",1,Friday,3,22
547362,2019-03-22,21918,Set 12 Kids Colour Chalk Sticks,10.62,576,13694.0,United Kingdom,6117.12,"Rp 136,102,250",1,Friday,3,22
547154,2019-03-21,22969,Homemade Jam Scented Candles,11.53,480,15299.0,United Kingdom,5534.4,"Rp 123,137,079",1,Thursday,3,21
547037,2019-03-20,22616,Pack Of 12 London Tissues,10.51,1296,14101.0,United Kingdom,13620.96,"Rp 303,058,187",1,Wednesday,3,20
547037,2019-03-20,21967,Pack Of 12 Skull Tissues,10.51,2160,14101.0,United Kingdom,22701.6,"Rp 505,096,979",1,Wednesday,3,20
546992,2019-03-18,22659,Lunch Box I Love London,11.94,320,16684.0,United Kingdom,3820.7999999999997,"Rp 85,010,508",1,Monday,3,18
546992,2019-03-18,15036,Assorted Colours Silk Fan,10.92,600,16684.0,United Kingdom,6552.0,"Rp 145,778,069",1,Monday,3,18
546992,2019-03-18,22741,Funky Diva Pen,10.99,576,16684.0,United Kingdom,6330.24,"Rp 140,844,042",1,Monday,3,18
546992,2019-03-18,21977,Pack Of 60 Pink Paisley Cake Cases,10.68,360,16684.0,United Kingdom,3844.7999999999997,"Rp 85,544,493",1,Monday,3,18
547023,2019-03-18,17003,Brocade Ring Purse,10.51,720,16422.0,United Kingdom,7567.2,"Rp 168,365,660",1,Monday,3,18
546789,2019-03-17,20711,Jumbo Bag Toys,5.97,600,15769.0,United Kingdom,3582.0,"Rp 79,697,351",1,Sunday,3,17
546789,2019-03-17,20713,Jumbo Bag Owls,5.97,700,15769.0,United Kingdom,4179.0,"Rp 92,980,243",1,Sunday,3,17
546789,2019-03-17,85099F,Jumbo Bag Strawberry,5.97,900,15769.0,United Kingdom,5373.0,"Rp 119,546,026",1,Sunday,3,17
546789,2019-03-17,22385,Jumbo Bag Spaceboy Design,5.97,500,15769.0,United Kingdom,2985.0,"Rp 66,414,459",1,Sunday,3,17
546789,2019-03-17,22386,Jumbo Bag Pink Polkadot,5.97,800,15769.0,United Kingdom,4776.0,"Rp 106,263,134",1,Sunday,3,17
546789,2019-03-17,85099B,Jumbo Bag Red Retrospot,5.97,1200,15769.0,United Kingdom,7164.0,"Rp 159,394,702",1,Sunday,3,17
546789,2019-03-17,21928,Jumbo Bag Scandinavian Blue Paisley,5.97,500,15769.0,United Kingdom,2985.0,"Rp 66,414,459",1,Sunday,3,17
546789,2019-03-17,85099C,Jumbo Bag Baroque Black White,5.97,500,15769.0,United Kingdom,2985.0,"Rp 66,414,459",1,Sunday,3,17
546863,2019-03-17,17003,Brocade Ring Purse,10.51,720,16377.0,United Kingdom,7567.2,"Rp 168,365,660",1,Sunday,3,17
546863,2019-03-17,15036,Assorted Colours Silk Fan,10.92,600,16377.0,United Kingdom,6552.0,"Rp 145,778,069",1,Sunday,3,17
546736,2019-03-16,22740,Polkadot Pen,10.99,576,16013.0,United Kingdom,6330.24,"Rp 140,844,042",1,Saturday,3,16
546738,2019-03-16,17003,Brocade Ring Purse,10.51,720,16422.0,United Kingdom,7567.2,"Rp 168,365,660",1,Saturday,3,16
546754,2019-03-16,84992,72 Sweetheart Fairy Cake Cases,10.66,480,13027.0,United Kingdom,5116.8,"Rp 113,845,730",1,Saturday,3,16
546530,2019-03-14,20974,12 Pencils Small Tube Skull,10.92,384,17404.0,Sweden,4193.28,"Rp 93,297,964",1,Thursday,3,14
546530,2019-03-14,20975,12 Pencils Small Tube Red Retrospot,10.92,768,17404.0,Sweden,8386.56,"Rp 186,595,928",1,Thursday,3,14
546530,2019-03-14,21977,Pack Of 60 Pink Paisley Cake Cases,10.81,480,17404.0,Sweden,5188.8,"Rp 115,447,687",1,Thursday,3,14
